Name,CBO,NOC,WMC,RFC,SLOC,LCOM,DIT,change
net.sf.jabref.openoffice.StyleSelectDialog.StyleTableFormat,8,0,4,17,41,0,0,yes
net.sf.jabref.openoffice.UndefinedBibtexEntry,3,0,2,55,11,0,1,no
net.sf.jabref.openoffice.UndefinedCharacterFormatException,1,0,2,46,10,0,0,no
net.sf.jabref.openoffice.UndefinedParagraphFormatException,1,0,2,46,10,0,0,no
net.sf.jabref.pdfimport.ImportDialog,25,0,9,759,168,75,0,no
net.sf.jabref.pdfimport.PdfFileFilter,3,0,3,16,17,0,0,no
net.sf.jabref.pdfimport.PdfImporter,51,0,12,25,229,68,0,no
net.sf.jabref.pdfimport.PdfImporter.ImportPdfFilesResult,2,0,0,13,4,0,0,no
net.sf.jabref.performance.BibtexEntryGenerator,2,0,2,15,22,0,0,no
net.sf.jabref.ProxyAuthenticator,5,0,1,29,18,0,0,no
net.sf.jabref.SearchQueryHighlightListenerTest,11,0,4,17,50,0,0,no
net.sf.jabref.specialfields.Printed,10,0,7,29,36,85,1,no
net.sf.jabref.specialfields.Priority,9,0,6,28,43,83,1,no
net.sf.jabref.specialfields.Quality,10,0,7,29,36,85,1,no
net.sf.jabref.specialfields.Rank,9,0,6,28,37,83,1,no
net.sf.jabref.specialfields.ReadStatus,9,0,6,28,42,83,1,no
net.sf.jabref.specialfields.Relevance,10,0,7,29,36,85,1,no
net.sf.jabref.specialfields.SpecialField,6,6,9,22,35,83,0,no
net.sf.jabref.specialfields.SpecialFieldAction,13,0,2,15,51,0,0,no
net.sf.jabref.specialfields.SpecialFieldDatabaseChangeListener,12,0,2,15,21,50,0,no
net.sf.jabref.specialfields.SpecialFieldDropDown,10,0,1,14,63,0,0,no
net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener,13,0,2,15,40,9,0,no
net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener.PopupitemActionListener,6,0,2,15,12,0,0,no
net.sf.jabref.specialfields.SpecialFieldMenuAction,6,0,2,35,13,0,0,no
net.sf.jabref.specialfields.SpecialFieldsUtils,17,0,9,22,120,96,0,no
net.sf.jabref.specialfields.SpecialFieldUpdateListener,7,0,2,15,40,50,0,no
net.sf.jabref.specialfields.SpecialFieldValue,9,0,10,23,65,78,0,no
net.sf.jabref.sql.DbConnectAction,19,0,3,16,50,33,0,no
net.sf.jabref.sql.DbConnectAction.DbImpAction,3,0,1,34,5,0,0,no
net.sf.jabref.sql.DBConnectDialog,24,0,7,757,162,61,0,no
net.sf.jabref.sql.DBExporterAndImporterFactory,8,0,4,17,41,0,0,no
net.sf.jabref.sql.DBImporterExporter,10,2,5,18,50,0,0,yes
net.sf.jabref.sql.DBImportExportDialog,30,0,14,27,175,88,0,no
net.sf.jabref.sql.DBStrings,3,0,19,32,83,89,0,no
net.sf.jabref.sql.exporter.DBExporter,43,2,14,32,308,85,1,yes
net.sf.jabref.sql.exporter.MySQLExporter,10,0,4,36,96,75,2,yes
net.sf.jabref.sql.exporter.PostgreSQLExporter,12,0,5,37,116,80,2,yes
net.sf.jabref.sql.importer.DbImportAction,31,0,6,24,123,58,1,yes
net.sf.jabref.sql.importer.DbImportAction.DbImpAction,6,0,2,38,13,0,1,yes
net.sf.jabref.sql.importer.DBImporter,31,2,5,23,150,80,1,yes
net.sf.jabref.sql.importer.MySQLImporter,13,0,4,27,30,75,2,yes
net.sf.jabref.sql.importer.PostgreSQLImporter,13,0,4,27,31,75,2,yes
net.sf.jabref.sql.SQLUtil,16,0,15,28,147,84,0,yes
net.sf.jabref.support.DevEnvironment,2,0,1,14,5,0,0,no
net.sf.jabref.TestIconsProperties,13,0,1,14,25,0,0,no
net.sf.jabref.testutils.AssertUtil,1,0,1,14,7,0,0,no
net.sf.jabref.testutils.GuiTestUtils,3,0,1,14,17,0,0,no
net.sf.jabref.testutils.TestUtils,4,0,2,15,12,50,0,no
net.sf.jabref.util.FileNameCleanerTest,2,0,1,14,6,0,0,no
net.sf.jabref.util.ManageKeywordsAction,50,0,5,41,276,60,1,no
net.sf.jabref.util.MassSetFieldAction,35,0,5,41,179,56,1,yes
net.sf.jabref.util.ResourceExtractor,10,0,2,15,20,12,0,no
net.sf.jabref.util.Util,86,0,34,47,591,97,0,yes
net.sf.jabref.util.UtilTest,15,0,7,20,127,42,0,yes
net.sf.jabref.util.XMPSchemaBibtexTest,16,0,10,23,188,0,0,yes
net.sf.jabref.util.XMPUtilTest,44,0,43,56,875,84,0,yes
net.sf.jabref.wizard.auximport.AuxCommandLine,8,0,2,15,32,0,0,no
net.sf.jabref.wizard.auximport.AuxSubGenerator,18,0,14,27,172,72,0,no
net.sf.jabref.wizard.auximport.gui.FromAuxDialog,36,0,9,759,204,76,0,no
net.sf.jabref.wizard.auximport.gui.FromAuxDialog.BrowseAction,10,0,2,35,19,0,0,no
net.sf.jabref.wizard.auximport.gui.FromAuxDialog_Cancel_actionAdapter,3,0,2,15,10,0,0,no
net.sf.jabref.wizard.auximport.gui.FromAuxDialog_generate_actionAdapter,3,0,2,15,10,0,0,no
net.sf.jabref.wizard.auximport.gui.FromAuxDialog_parse_actionAdapter,3,0,2,15,10,0,0,no
net.sf.jabref.wizard.text.gui.BasicAction,4,4,3,36,10,0,0,no
net.sf.jabref.wizard.text.gui.OverlayPanel,10,0,2,701,27,0,0,no
net.sf.jabref.wizard.text.gui.PopupListener,4,0,4,26,18,50,0,no
net.sf.jabref.wizard.text.gui.TextInputDialog,73,0,12,762,434,81,0,yes
net.sf.jabref.wizard.text.gui.TextInputDialog.ClearAction,7,0,2,38,10,0,1,no
net.sf.jabref.wizard.text.gui.TextInputDialog.FieldListMouseListener,3,0,1,23,7,0,0,no
net.sf.jabref.wizard.text.gui.TextInputDialog.FieldListSelectionHandler,9,0,1,14,19,0,0,no
net.sf.jabref.wizard.text.gui.TextInputDialog.LoadAction,16,0,2,38,26,0,1,no
net.sf.jabref.wizard.text.gui.TextInputDialog.MenuHeaderAction,3,0,2,38,8,0,1,no
net.sf.jabref.wizard.text.gui.TextInputDialog.PasteAction,13,0,2,38,22,0,1,yes
net.sf.jabref.wizard.text.gui.TextInputDialog.SimpleCellRenderer,11,0,2,748,31,37,0,no
net.sf.jabref.wizard.text.TagToMarkedTextStore,5,0,4,17,48,0,0,no
net.sf.jabref.wizard.text.TagToMarkedTextStore.TMarkedStoreItem,0,0,0,13,5,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings,34,0,6,19,589,92,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.BackwardKillWordAction,9,0,2,39,24,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.CapitalizeWordAction,10,0,2,39,37,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.DowncaseWordAction,8,0,2,39,25,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.KillLineAction,10,0,2,39,30,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.KillRegionAction,5,0,2,39,13,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.KillRing,8,0,7,20,52,67,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.KillRingSaveAction,5,0,2,39,13,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.KillWordAction,9,0,2,39,24,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.SetMarkCommandAction,4,0,5,42,30,30,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.UpcaseWordAction,8,0,2,39,25,0,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.YankAction,6,0,2,39,24,50,0,no
org.xnap.commons.gui.shortcut.EmacsKeyBindings.YankPopAction,8,0,2,39,28,0,0,no
osx.macadapter.MacAdapter,4,0,5,18,46,0,0,no
