name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-embedder-src-main-java-org-apache-maven-cli-logging-Slf4jConfigurationFactory-Slf4jConfigurationFactory.java,17,0,1,14,41,0,0,yes
maven-embedder-src-main-java-org-apache-maven-cli-logging-Slf4jLoggerManager-Slf4jLoggerManager.java,2,0,20,33,84,0,15,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-Slf4jLogger-Slf4jLogger.java,2,0,9,22,39,0,66,no
maven-embedder-src-main-java-org-apache-maven-cli-logging-Slf4jStdoutLogger-Slf4jStdoutLogger.java,4,0,61,74,207,0,97,no
maven-embedder-src-main-java-org-apache-maven-cli-MavenCli-ExitException.java,80,0,36,49,1119,0,94,no
maven-embedder-src-main-java-org-apache-maven-cli-MavenCli-MavenCli.java,1,0,1,45,9,0,0,yes
maven-embedder-src-test-java-org-apache-maven-cli-MavenCliTest-MavenCliTest.java,10,0,5,18,67,1,40,no
maven-embedder-src-main-java-org-apache-maven-cli-transfer-AbstractMavenTransferListener-AbstractMavenTransferListener.java,8,2,5,18,48,1,19,no
maven-embedder-src-main-java-org-apache-maven-cli-transfer-BatchModeMavenTransferListener-BatchModeMavenTransferListener.java,1,0,1,19,8,2,0,no
maven-embedder-src-main-java-org-apache-maven-cli-transfer-ConsoleMavenTransferListener-ConsoleMavenTransferListener.java,9,0,7,25,81,2,71,yes
maven-embedder-src-main-java-org-apache-maven-cli-transfer-QuietMavenTransferListener-QuietMavenTransferListener.java,0,0,0,13,4,1,0,no
maven-embedder-src-main-java-org-apache-maven-cli-transfer-Slf4jMavenTransferListener-Slf4jMavenTransferListener.java,8,0,6,19,52,1,16,no
maven-core-src-main-java-org-apache-maven-configuration-BasedirBeanConfigurationPathTranslator-BasedirBeanConfigurationPathTranslator.java,3,0,2,15,28,0,0,no
maven-core-src-main-java-org-apache-maven-configuration-BeanConfigurationException-BeanConfigurationException.java,1,0,2,46,12,0,0,no
maven-core-src-main-java-org-apache-maven-configuration-DefaultBeanConfigurationRequest-DefaultBeanConfigurationRequest.java,5,0,14,27,125,0,85,yes
maven-core-src-test-java-org-apache-maven-configuration-DefaultBeanConfiguratorTest-DefaultBeanConfiguratorTest.java,14,0,6,19,88,1,16,yes
maven-core-src-test-java-org-apache-maven-configuration-DefaultBeanConfiguratorTest-SomeBean.java,1,0,0,13,3,0,0,no
maven-core-src-main-java-org-apache-maven-configuration-internal-DefaultBeanConfigurator-DefaultBeanConfigurator.java,6,0,1,14,95,0,0,yes
